话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4941165737807804,5116298586,#杭州亚运会#【杭州亚运会主媒体中心长啥样？带你一探究竟】作为赛时服务注册媒体和转播商工作、生活的“大本营”，杭州亚运会主媒体中心位于杭州国际博览中心一层，共有ABCD四个展厅及其序厅、负一层餐厅及部分区域，总面积近5万平方米。亚运期间主媒体中心都提供了哪些服务？媒体朋友们在这里如何工作和生活？本场直播，记者带你来探营！  昆明日报掌上春城的微博视频,昆明日报掌上春城,m,true,3,0,54332,1246,29.6万,38,2023/09/01,14:19:37,1,2,0
https://m.weibo.cn/detail/4941164924110157,5042958097,⚠️亚运会门票支付时间注意⚠️杭州亚运会英雄联盟项目支付截止时间为9月1日16：00。如果有中签还未支付的召唤师，别忘了支付哦~#杭州亚运会##亚运会门票#英雄联盟 ,兔玩游戏,f,true,0,1,146893,1132,850.6万,47,2023/09/01,14:16:23,2,5,6
https://m.weibo.cn/detail/4941190224937755,6431754359,#杭州亚运会# 走了 澳洲生命科学公司的微博视频 ,澳洲生命科学公司,m,false,-1,0,346,522,30.7万,9,2023/09/01,15:56:55,0,1,1
https://m.weibo.cn/detail/4941187812426260,2140212460,是谁还没有听过琵琶版《同爱同在》#杭州亚运会##亚运会推广歌曲同爱同在mv发布##琵琶#杭州2022年亚运会 檀多多的圆滚滚的微博视频 ,檀多多的圆滚滚,f,true,0,0,487,252,341,23,2023/09/01,15:47:20,0,1,2
https://m.weibo.cn/detail/4941183047696822,6727982175,据杭州交通918报道，杭州亚运会赛事组委会以梅西在工体被球迷拥抱的场景为例，对球迷冲入赛场的行为进行了针对性演练。#杭州亚组委演练梅西式球迷入场防御措施##梅西球迷冲场成杭州亚运演练案例# #杭州亚运会# 西北望看台的微博视频 ,西北望看台,m,true,0,1,16173,780,72.6万,14,2023/09/01,15:28:24,6,75,290
https://m.weibo.cn/detail/4941180267139267,5948436527,杭州亚运会主媒体中心长啥样？潮新闻带你一探究竟#杭州亚运会#  烟台市蓬莱区融媒体中心的微博视频 ,烟台市蓬莱区融媒体中心,m,true,3,0,21254,457,3405,4,2023/09/01,15:17:21,1,3,4
https://m.weibo.cn/detail/4941180028849025,6051388670,#Khan担任韩亚运会代表队分析师#韩国电子竞技协会 KeSPA宣布：Khan、Zefa担任韩国亚运会英雄联盟项目分析师 #杭州亚运会# #英雄联盟# ,雷老板电竞圈,m,true,0,0,5006,390,27.4万,9,2023/09/01,15:16:24,57,69,68
https://m.weibo.cn/detail/4941205411727477,7759500322,非常期待了//@公益体彩:#杭州亚运会# 走进亚运场馆 聆听亚运故事 感受亚运氛围~ 杭州体彩“小候鸟”亚运场馆公益行圆满落幕！#公益体彩 乐善人生#,陆仟_,m,false,-1,0,616,200,35,0,2023/09/01,16:57:16,0,0,0
https://m.weibo.cn/detail/4941203147326391,7746946438,#U22日本代表##杭州亚运会# 第19回亚洲竞技大会（杭州亚运会）U22日本代表名单发表 ,日本球迷俱乐部,f,false,-1,0,1703,170,14.3万,0,2023/09/01,16:48:16,7,8,49
https://m.weibo.cn/detail/4941202430364292,1858791052,#你好亚运 你好舟山# #亚运在身边# #杭州亚运会# 传统技艺越来越受到重视，也越来越受到人们关注，希望越来越多的旅游目的地，采用这样的思路，让游客能切身体会、融入其中，而不是走马观花、途观其表,_无尽光芒_,m,false,-1,0,232,78,29,9,2023/09/01,16:45:25,0,0,0
https://m.weibo.cn/detail/4941200945055126,1975415803,【循迹“武林红”，旧话亭焕发新生机】#杭州亚运会# 脚步越来越近，中国电信杭州分公司深耕历史文脉，注重红色旅游资源的发掘与利用，将部分路口设立的“红色电话亭”全面焕新，配备了一键叫车、食品溯源、应急充电、3分钟免费通话、15分钟生活圈、休憩座椅等便民服务功能，用数字化手段拓展更多民生应用，让城市的公共服务更有“温度”。#电信5G##同亚运共精彩##用户至上 用心服务##周末去哪儿#,中国电信,m,true,2,50,33428,552,412.5万,48,2023/09/01,16:39:31,361,196,68
https://m.weibo.cn/detail/4941200727475998,2426565464,#让梦想发声#  迎亚运短视频征集活动 杭州市富阳区大源镇中心小学 裘云杰作品：传承亚运精神，铸就我心中的强国梦 #杭州亚运会# 浙江少儿频道的微博视频 ,浙江少儿频道,f,true,3,50,9090,310,2.3万,29,2023/09/01,16:38:39,0,0,0
https://m.weibo.cn/detail/4941200269775027,7816482668,//@公益体彩:#杭州亚运会# 走进亚运场馆 聆听亚运故事 感受亚运氛围~ 杭州体彩“小候鸟”亚运场馆公益行圆满落幕！#公益体彩 乐善人生#,白天我在身边,f,false,-1,0,1878,149,6,0,2023/09/01,16:36:50,0,0,0
https://m.weibo.cn/detail/4941199599733380,7834225431,//@公益体彩:#杭州亚运会# 走进亚运场馆 聆听亚运故事 感受亚运氛围~ 杭州体彩“小候鸟”亚运场馆公益行圆满落幕！#公益体彩 乐善人生#,风情雨天,f,false,-1,0,1866,60,9,0,2023/09/01,16:34:10,0,0,0
https://m.weibo.cn/detail/4941199036647434,7501742590,//@公益体彩:#杭州亚运会# 走进亚运场馆 聆听亚运故事 感受亚运氛围~ 杭州体彩“小候鸟”亚运场馆公益行圆满落幕！#公益体彩 乐善人生#,任性的年代28,f,false,-1,0,1277,34,6,0,2023/09/01,16:31:56,0,0,0
https://m.weibo.cn/detail/4941197850443906,6894267768,【韩国公布LOL#杭州亚运会#分析师团队】韩国电子竞技协会官宣：韩国LOL项目分析师将由 Khan和Zefa进入分析师团队。Khan是前LZ、SKT、DK上单，多次参加世界赛经验非常丰富。Zefa曾担任DWG的监督，并在2020年带领DWG获得世界冠军。 #英雄联盟#  #Khan担任韩亚运会代表队分析师# ,小雷电竞菌,m,true,0,0,3873,387,3万,0,2023/09/01,16:27:12,0,0,1
https://m.weibo.cn/detail/4941194893725017,6323502973,#杭州亚运会# 想看乒乓球🏓,苏木eleven,f,false,-1,0,4,31,8,4,2023/09/01,16:15:28,0,0,0
https://m.weibo.cn/detail/4941194627910285,1436891042,“特派记者”宸宸上线，完美演绎抢时效的一天！#亚运吉祥物冲冲冲##杭州亚运会# 体坛报的微博视频 ,体坛报,f,true,3,0,17774,981,22.8万,44,2023/09/01,16:14:25,0,0,2
https://m.weibo.cn/detail/4941194096280734,2797781530,【杭州亚运会临近，概念股一览！】#杭州亚运会#特许零售商：杭州解百、曼卡龙、元隆雅图特许生产商&amp;供应商：万事利、金陵体育、老板电器、味知香、法狮龙、祖名股份、祥源文旅、奥普家居服务商：华媒控股、经纬股份、舒华体育、浙文互联、中体产业、中青旅基建：中装建设、汉嘉设计、浙江建投、锋尚文化、亚厦股份,一股君,m,false,-1,0,348,118,132,14,2023/09/01,16:12:18,0,1,0
https://m.weibo.cn/detail/4941193730329555,1448064420,#杭州亚运会##九月你好# 9⃣️🈷️的第一天，杭州亚运会主媒体中心迎来媒体开放日，场馆的每个角落都是拿着各式各样拍摄“武器”的记者，随便扫两眼我就能分辨出哪些是传统媒体、哪些是新媒体、哪些是网红了！回到办公室梁妹让我拆盲盒，还行我这神奇的小手虽然没有开出隐藏款，但也开到了本届亚运会的大热项目～～电子竞技。既然这么有缘，明天必须深度探访一下本届亚运会的电子竞技馆啦 杭州·杭州国际博览中心,绿草如茵NY,f,true,0,0,25387,909,8.7万,40,2023/09/01,16:10:51,0,1,0
https://m.weibo.cn/detail/4941191777615975,3173633817,【慢直播:#杭州亚运会#历史与潮流交织的浙江嘉兴濮院镇】Discover the charm and history of Puyuan in east China's Zhejiang Province #CGTN直播#  CGTN的微博视频 ,CGTN,m,true,3,0,90472,138,606.8万,48,2023/09/01,16:03:04,2,1,7
https://m.weibo.cn/detail/4941219047670281,6355176006,#杭州亚运会颁奖花束首次加入花器#这个花器是由国家级非遗东阳木雕代表性传承人黄小明打造的。借助综合性运动会宣传非遗文化的想法是好的，花器的样式也挺特别的。不过整个花束放在一起，视觉效果似乎不如预想的好#杭州亚运会##杭州亚运会来了# ,勋章节目组,m,true,7,50,21968,139,84.8万,4,2023/09/01,17:51:26,0,0,2
https://m.weibo.cn/detail/4941211616415881,7445424226,#杭州亚运会##宁巢公寓# 卡巴迪究竟怎么玩？让我们一起来了解这个既陌生又相当有趣的“神秘”运动。希望有更多人能喜欢上这项古老运动！ ,宁巢公寓,f,true,2,50,528,32,97,0,2023/09/01,17:21:55,0,1,0
