楼主ID,评论者ID,话题内容,评论内容,评论者昵称,评论者性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,评论日期,评论时间,回复量,点赞量
6347803658,5674886411,#张艺兴[超话]# 谁能抵挡一个叫莲莲的吉祥物啊#杭州亚运会# ,好可爱,Xyuannn,f,False,-1,0,5991,117,117,9,2022/02/07,2022/2/07,09:45:00,0,0
5186000071,5455079913,#杭州亚运会 我们准备好了#【花式“拼球”！小小运动员们身手不“乒”凡！】杭州市西湖区颐高乒乓球俱乐部的小小运动员们花式“拼球”，为杭州亚运会加油。 西湖发布的微博视频 ,#杭州亚运会 我们准备好了#【花式“拼球”！小小运动员们身手不“乒”凡！】杭州市西湖区颐高乒乓球俱乐部的小小运动员们花式“拼球”，为杭州亚运会加油。 西湖发布的微博视频 ,西湖工会,f,True,1,0,2408,48,418,16,2022/02/08,2022/2/09,10:29:34,0,0
5186000071,5795400023,#杭州亚运会 我们准备好了#【花式“拼球”！小小运动员们身手不“乒”凡！】杭州市西湖区颐高乒乓球俱乐部的小小运动员们花式“拼球”，为杭州亚运会加油。 西湖发布的微博视频 ,花式“拼球”！小小运动员们身手不“乒”凡！,媛媛2306_73312,f,False,-1,0,4716,415,88,4,2022/02/08,2022/2/09,09:37:22,0,0
5186000071,6914496948,#杭州亚运会 我们准备好了#【花式“拼球”！小小运动员们身手不“乒”凡！】杭州市西湖区颐高乒乓球俱乐部的小小运动员们花式“拼球”，为杭州亚运会加油。 西湖发布的微博视频 ,杭州亚运会 我们准备好了,Rencier25509,m,False,-1,0,860,8,1,4,2022/02/08,2022/2/09,15:16:50,0,0
1896116202,5878659096,【在北京，杭州亚运会吉祥物和冰墩墩一样被宠爱！】#杭州亚运会# 2月6日，2022北京新闻中心杭州亚运会主题展开幕，面向北京新闻中心1700名非注册记者以及国内外来宾展示杭州亚运会筹办成果、亚运美学文化以及主办城市形象。网页链接 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/08,2022/2/09,02:03:03,0,0
2913208643,6265245996,#杭州亚运会#杭州2022年亚运会 集美们 2022杭州亚运会的周边也开始缺货了刚下单的 一会再看 有的就缺货了 ,别这样啊,一定要去找你才行呀,f,False,-1,0,8874,2624,91,9,2022/02/08,2022/2/08,19:11:40,1,0
5457674329,5811122667,有这个想法真的已经很久啦从寒假开始疯狂关注杭州亚运会的筹备情况一直都在关注赛程的大致安排想要在今年九月份时候去杭州看羽毛球男团男单的比赛算是个小心愿吧希望届时疫情好转、比赛对外售票我提前做个横幅带过去#杭州亚运会# ,加一想去看亚运会羽毛球,miraitowa_yyyy,f,False,-1,0,342,335,10,4,2022/02/09,2022/2/09,10:56:41,4,0
5457674329,5457674329,有这个想法真的已经很久啦从寒假开始疯狂关注杭州亚运会的筹备情况一直都在关注赛程的大致安排想要在今年九月份时候去杭州看羽毛球男团男单的比赛算是个小心愿吧希望届时疫情好转、比赛对外售票我提前做个横幅带过去#杭州亚运会# ,呜呜呜呜希望我真的可以摆平所有的obstacle,浪浪山的小兔妖,f,False,-1,0,2273,503,140,14,2022/02/09,2022/2/09,00:56:14,0,0
5457674329,5878659096,有这个想法真的已经很久啦从寒假开始疯狂关注杭州亚运会的筹备情况一直都在关注赛程的大致安排想要在今年九月份时候去杭州看羽毛球男团男单的比赛算是个小心愿吧希望届时疫情好转、比赛对外售票我提前做个横幅带过去#杭州亚运会# ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/09,2022/2/09,00:55:12,0,0
5598388744,5878659096,冬奥会带火了亚运会杭州亚运会吉祥物都卖没了太卷了#冰墩墩##杭州亚运会# ,你好，你感兴趣的“冰墩墩”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 冰墩墩,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/09,2022/2/09,08:58:08,0,0
5177409970,5878659096,这pin好看是真好看 你们卷也是真的卷😅#杭州亚运会# ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/09,2022/2/09,11:55:53,0,0
6121939163,6381447380,我真的很喜欢#杭州亚运会# NatalieoOoo0O0oo的微博视频 ,太Q弹了！,现在要努力的我啊,f,False,-1,0,68,516,6,4,2022/02/09,2022/2/09,21:12:38,1,0
1758961192,1272996730,作品灵感来自于杭州亚运场馆“莲花碗”和平时常见到的滑板少年将两者结合在一起加以色彩的改变，，作为作品主体上“杭州亚运”的英文Q版字体加点出主题，以及简单的装饰.形成了滑板少年《滑出亚运》的作品，作品表现了作者对亚运到来杭州的期待，以及对滑板的热爱，也希望将来，滑板运动也可以登上亚运的“战场》！ #杭州亚运会# #杭州2022年第19届亚运会吉祥物#,亚运有滑板的呀,羊小羴人,f,False,220,0,2997,560,1033,39,2022/02/10,2022/2/10,12:28:36,1,0
2687018751,5878659096,#杭州亚运会##浙师资讯# 智能点亮场馆 青春添彩亚运🎉随着场馆智能灯控系统的启动，浙师大作为亚运会足球⚽️比赛场地之一的体育场被“点亮”🌟青年志愿者也已准备就绪 共迎八方宾客的到来🚗 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/10,2022/2/11,01:18:24,0,1
3970257377,5878659096,#杭州亚运会# 据中国新闻网消息，杭州2022年亚运会(下称杭州亚运会)57个比赛场馆中50个场馆已工程竣工，剩余场馆预计在3月底前全部竣工，4月底前完成赛事功能验收。　　此外，场馆团队的组建工作亦同步推进。目前，杭州亚运会已确定组建竞赛场馆(群)运行团队41个、非竞赛场馆运行团队35个、独立训练场馆运行团队20个。竞赛场馆和训练场馆的先期团队已全部成立。　　杭州亚运会将于今年9月10日至25日举办，届时亚洲45个国家(地区)和部分大洋洲国家(地区)来杭州参赛，预计参赛运动员10000人，技术官员4900人，媒体记者近6000人、主播机构及持权转播商近6000人。杭州亚残运会定于今年10月9日至15日举办，预计参赛运动员和随队官员5300人，技术官员3000人。,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/11,2022/2/11,09:14:48,0,0
3935681413,5878659096,哈哈哈哈哈哈哈我的大鸟儿到了😂😂😂😂😂太可爱了，哈哈哈哈哈哈哈哈哈太萌了颜色漂亮，手感也好👌🏻最主要的是太特么可爱了，太逗了哈哈哈哈哈哈哈哈哈太好玩儿了#杭州亚运会##吉祥物##杭州亚运会吉祥物##杭州亚残运会吉祥物飞飞# 虎兔么么哒的微博视频,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/11,2022/2/11,12:15:39,0,0
6378085595,5878659096,#杭州亚运会# 苏杭一家亲 为杭州亚运会助威#杭州2022年第19届亚运会吉祥物# 心水一个杯子哈哈哈 苏州 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/12,2022/2/12,11:37:44,0,0
5711168187,5921817193,#杭州亚运会# 2022杭州亚运会吉祥物 知道有特许商店 赶紧去下手了 宁波 ,在哪,y_关你西红柿,f,False,-1,0,23,422,39,4,2022/02/12,2022/2/13,09:53:29,1,0
5997974863,5934205899,质感超好，就是徒手拆快递有点难受（感觉快递费付在了包装上面😿）#杭州亚运会圆梦公益大使肖战##杭州亚运会##杭州亚运会周边# ,居然抢到了,小梁同学想睡觉,m,False,-1,0,802,148,69,4,2022/02/13,2022/2/13,17:25:44,3,0
3935681413,7097623310,哈哈哈哈哈哈哈哈哈哈哈哈哈抢到了首发版还有琮琮虎琮琮虎太可爱了#杭州亚运会##吉祥物##2022年杭州亚运会##杭州亚运会吉祥物# ,我也是 这三个！,月亮说它想我了,f,False,-1,0,25,149,12,4,2022/02/14,2022/2/15,15:02:36,0,0
3935681413,2652068753,哈哈哈哈哈哈哈哈哈哈哈哈哈抢到了首发版还有琮琮虎琮琮虎太可爱了#杭州亚运会##吉祥物##2022年杭州亚运会##杭州亚运会吉祥物# ,这个是代购妹子的，我也喜欢,星煌殿下,m,False,-1,0,3923,370,390,42,2022/02/14,2022/2/15,00:22:42,0,0
5560085111,6851334761,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,能不能简单点🙋,小朱佩奇家住山顶,f,False,-1,0,2239,86,48,7,2022/02/15,2022/2/15,10:40:56,0,3
5560085111,1110917280,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,元宵节快乐！就是下回视频可以长一点吗,xrxhjh,f,False,-1,0,121,380,45,11,2022/02/15,2022/2/15,11:28:18,0,2
5560085111,6586360182,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,啊啊啊，视频就不能长一些吗？就这么一下下，不够看啊,满嘴挂饭盒,f,False,-1,0,44,201,148,4,2022/02/15,2022/2/15,19:18:25,0,1
5560085111,5874387864,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,,实践是检验真理的唯一标准i,f,False,-1,0,19,21,43,7,2022/02/15,2022/2/15,10:32:25,0,1
5560085111,7498969958,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,快快乐乐,你是谁的小宝贝儿,f,False,-1,0,678,200,29,0,2022/02/15,2022/2/15,10:31:30,0,1
5560085111,6319023446,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,帅哥吧训练的空余时间都用来打球了.. ,蕾蕾不累丶,f,True,0,0,9527,110,3322,14,2022/02/15,2022/2/15,10:26:39,0,1
5560085111,7658693761,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,有点像老大爷打球了🏀,YAN姐的梦幻之旅,f,False,-1,0,365,237,9,0,2022/02/15,2022/2/15,10:25:56,0,2
5560085111,5827771248,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,元宵节快乐,FCWS_0211,m,True,0,0,17047,257,556,43,2022/02/15,2022/2/15,10:16:13,0,1
5560085111,1864461077,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,元宵节快乐,winnie阿咕,f,True,0,0,2254,340,378,27,2022/02/15,2022/2/15,10:15:46,0,1
5560085111,6132404101,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,元宵节快乐宝,勇敢的心_199401,f,False,-1,0,8503,684,79,4,2022/02/15,2022/2/15,10:52:07,0,1
5560085111,7540538529,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,,晉入心扉,f,True,0,0,7718,329,573,0,2022/02/15,2022/2/16,23:46:27,0,0
5560085111,5332976798,汪顺🎁 #元宵节快乐# 又是一年月初满，又是一年元宵节，风光胜旧，岁序更新，满月迎风，春，向阳而生，蓄力生长，朝着全新的目标扬帆启航，奋力争先，这就是泳者的姿态。为每一份不服输的努力，喝彩！#一起向未来#㊗️ 2022壬寅虎年元宵节快乐！2022#杭州亚运会# 加油！ #正月十五闹元宵#   @汪順Steve Steve专属的泳道的微博视频,元宵快乐！,一帆风顺LSC,f,False,-1,0,30674,91,16,9,2022/02/15,2022/2/15,12:56:35,0,0
3758961040,6628447277,#电竞# 负责2022年杭州亚运会电子竞技项目的委员会，将于2月时启动国家队教练组的选拔工作。当教练组确定后，他们就开始选手的选拔流程，预计在3月至5月时选出。目前还无法确定韩国英雄联盟国家队的人选是怎样敲定，不过，韩国论坛FM Korea在最近发起了一个投票活动，让大家来投票预测今年亚运会的大名单。#杭州亚运会#,可供参考,火星最美,m,False,-1,0,40,44,1,3,2022/02/15,2022/2/16,09:25:37,0,0
3758961040,6021176630,#电竞# 负责2022年杭州亚运会电子竞技项目的委员会，将于2月时启动国家队教练组的选拔工作。当教练组确定后，他们就开始选手的选拔流程，预计在3月至5月时选出。目前还无法确定韩国英雄联盟国家队的人选是怎样敲定，不过，韩国论坛FM Korea在最近发起了一个投票活动，让大家来投票预测今年亚运会的大名单。#杭州亚运会#,都在积极准备啊,长不胖的胖橘,f,False,-1,0,196,47,38,8,2022/02/15,2022/2/16,09:18:48,0,0
3758961040,6441152638,#电竞# 负责2022年杭州亚运会电子竞技项目的委员会，将于2月时启动国家队教练组的选拔工作。当教练组确定后，他们就开始选手的选拔流程，预计在3月至5月时选出。目前还无法确定韩国英雄联盟国家队的人选是怎样敲定，不过，韩国论坛FM Korea在最近发起了一个投票活动，让大家来投票预测今年亚运会的大名单。#杭州亚运会#,打入国家队真的厉害了,叶凉生梦,f,False,-1,0,1443,7,3,4,2022/02/15,2022/2/15,21:03:08,0,0
3758961040,6373368111,#电竞# 负责2022年杭州亚运会电子竞技项目的委员会，将于2月时启动国家队教练组的选拔工作。当教练组确定后，他们就开始选手的选拔流程，预计在3月至5月时选出。目前还无法确定韩国英雄联盟国家队的人选是怎样敲定，不过，韩国论坛FM Korea在最近发起了一个投票活动，让大家来投票预测今年亚运会的大名单。#杭州亚运会#,继续加油吧太强了吧,许褚6666,m,False,-1,0,142,136,5,4,2022/02/15,2022/2/15,22:46:13,0,0
3758961040,7596825523,#电竞# 负责2022年杭州亚运会电子竞技项目的委员会，将于2月时启动国家队教练组的选拔工作。当教练组确定后，他们就开始选手的选拔流程，预计在3月至5月时选出。目前还无法确定韩国英雄联盟国家队的人选是怎样敲定，不过，韩国论坛FM Korea在最近发起了一个投票活动，让大家来投票预测今年亚运会的大名单。#杭州亚运会#,哈哈哈台历好了吧,山科一朵花,m,False,-1,0,142,35,2,0,2022/02/15,2022/2/15,22:45:55,0,0
3758961040,5092758308,#电竞# 负责2022年杭州亚运会电子竞技项目的委员会，将于2月时启动国家队教练组的选拔工作。当教练组确定后，他们就开始选手的选拔流程，预计在3月至5月时选出。目前还无法确定韩国英雄联盟国家队的人选是怎样敲定，不过，韩国论坛FM Korea在最近发起了一个投票活动，让大家来投票预测今年亚运会的大名单。#杭州亚运会#,韩国有段厉害啊,帅气工地少年,m,False,-1,0,145,98,4,8,2022/02/15,2022/2/15,22:46:00,0,0
5899395856,7548404898,公告更新，中标单位从“中奥路跑”修改为“淮安市体育局联合中奥路跑”，世锦赛及杭州亚运会马拉松预选赛由2022淮安马拉松承办基本确定。#淮安马拉松# #杭州亚运会# 查看图片,#发现极美淮安# 淮安马拉松又要来了，可以提前准备了//@马拉松报名APP:公告更新，中标单位从“中奥路跑”修改为“淮安市体育局联合中奥路跑”，世锦赛及杭州亚运会马拉松预选赛由2022淮安马拉松承办基本确定。#淮安马拉松# #杭州亚运会#,城楠花树,m,True,0,0,8540,1843,1.1万,0,2022/02/16,2022/2/16,10:07:46,0,0
7469333114,5878659096,千机亚运倒计时，点亮“亚运奇妙游”！数百架无人机齐飞，在钱塘江畔与“大莲花”交相辉映，表达对杭州亚运会的诚挚期待和璀璨祝福。杭州2022年亚运会#杭州亚运会##千机秀##无人机表演##亚运倒计时# 千机秀·无人机的微博视频 ,你好，你感兴趣的“杭州2022年亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/16,2022/2/17,00:21:06,0,0
2374751224,6160766517,📣买门窗选皇派，大品牌有保障🏃🏻皇派门窗亮相广州为2022年#杭州亚运会# 加油助威，为亚运健儿喝彩！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,赞呐~,洛阳天心文化产业园,f,True,2,0,1495,322,3771,14,2022/02/17,2022/2/17,09:11:43,0,0
2374751224,5509773979,📣买门窗选皇派，大品牌有保障🏃🏻皇派门窗亮相广州为2022年#杭州亚运会# 加油助威，为亚运健儿喝彩！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,买门窗选大品牌，大品牌首选皇派！！,安徽永盛-栢景门窗,f,False,-1,0,885,186,1158,0,2022/02/17,2022/2/17,11:18:00,0,0
2374751224,5878659096,📣买门窗选皇派，大品牌有保障🏃🏻皇派门窗亮相广州为2022年#杭州亚运会# 加油助威，为亚运健儿喝彩！#皇派门窗杭州亚运会官方指定门窗##皇派门窗高端隔音门窗# 皇派门窗的微博视频 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/17,2022/2/17,09:02:45,0,0
1732438082,5878659096,雪花❄️ &amp; 大莲花 #杭州亚运会##亚运开幕式##杭州雪景#亚运工作日记 杭州 LeeChan立陈director的微博视频 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州亚运会,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/17,2022/2/17,11:40:32,0,0
7117171960,5878659096,地铁4号线平安桥站🉑换乘2、3、10号线🚇这个板块刚需上车最好的机会#杭州楼市##杭州地铁##杭州地铁4号线二期##杭州亚运会# 杭州·康桥 ,你好，你感兴趣的“杭州楼市”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州楼市,超话社区,m,True,7,0,22309,1124,2.4亿,39,2022/02/18,2022/2/18,09:14:42,0,0
6005405044,2450252731,刚看群里讨论:“买不到#冰墩墩#，可以买#杭州亚运会# 的吉祥物，解解馋～说不准到时候又成爆款，可以拿出来发朋友圈～ ”    但我看了一眼，我还是想买冰墩墩～    这是得不到的在骚动？ ,头顶如意花纹的那个，有点像脑髓纹路,骡龙去维护世界和平,m,False,-1,0,2032,668,230,39,2022/02/18,2022/2/18,11:50:21,0,1
6005405044,2012284615,刚看群里讨论:“买不到#冰墩墩#，可以买#杭州亚运会# 的吉祥物，解解馋～说不准到时候又成爆款，可以拿出来发朋友圈～ ”    但我看了一眼，我还是想买冰墩墩～    这是得不到的在骚动？ ,熊猫是真可爱,AhoraONunca,f,False,-1,0,5336,130,1192,28,2022/02/18,2022/2/18,10:12:02,0,0
6005405044,2173087400,刚看群里讨论:“买不到#冰墩墩#，可以买#杭州亚运会# 的吉祥物，解解馋～说不准到时候又成爆款，可以拿出来发朋友圈～ ”    但我看了一眼，我还是想买冰墩墩～    这是得不到的在骚动？ ,我也觉得熊猫太可爱,MsRoSE小姐,f,False,-1,0,5,561,364,14,2022/02/18,2022/2/19,22:43:15,0,0
