话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4732112416278737,1896116202,亚运迎新年！杭州勇往直前！ #杭州亚运会# #遇见美好杭州#  杭州24小时的微博视频 ,杭州24小时,f,true,3,50,30117,477,42.7万,46,2022/02/01,17:16:21,0,0,1
https://m.weibo.cn/detail/4732348060403058,1400355627,#国足1比3越南#很可能踢不进#杭州亚运会#,洛曦2013,f,false,-1,0,1676,191,148,19,2022/02/02,08:52:42,0,0,0
https://m.weibo.cn/detail/4732732565096435,3267622363,//@北京马术协会: //@北马青少: 中国马术队加油！#杭州亚运会#   #杭州亚运会#,北京马术文化节,m,true,3,0,1508,86,855,8,2022/02/03,10:20:36,0,0,1
https://m.weibo.cn/detail/4732732486191460,3020230733,//@北马青少: 中国马术队加油！#杭州亚运会#   #杭州亚运会#,北京马术协会,m,true,7,0,3251,155,5331,27,2022/02/03,10:20:17,1,1,1
https://m.weibo.cn/detail/4732732394176923,5667942456,中国马术队加油！#杭州亚运会#  杭州2022年亚运会,北马青少,m,true,7,0,465,36,127,1,2022/02/03,10:19:54,2,1,1
https://m.weibo.cn/detail/4733110899706079,5579529154,买不到冰墩墩，我现在就买杭州亚运会，卷死你们😡#杭州亚运会##北京2022年冬奥会# 海口 ,道森许_77,m,false,-1,0,47,278,169,14,2022/02/04,11:23:58,0,5,14
https://m.weibo.cn/detail/4733144617979494,3157161702,2022年杭州亚运会，即第19届亚洲运动会，于2022年9月10日至25日 ，在中国浙江省杭州市举行。截止2020年12月，共设40个竞赛大项，包括31个奥运项目和9个非奥运项目；同时，在保持40个大项不变的前提下，增设电子竞技、霹雳舞两个竞赛项目。[1]2022年杭州亚运会按照“中国新时代·杭州新亚运”定位以及“中国风范、浙江特色、杭州韵味、共建共享”目标，秉持“绿色、智能、节俭、文明”的办会理念，坚持“以杭州为主，全省共享”的办赛原则，高质量推进亚运会筹办工作。#杭州亚运会#,sunny仪14,f,false,-1,0,7,30,38,9,2022/02/04,13:37:57,0,0,0
https://m.weibo.cn/detail/4733301623095361,5705247273,#杭州亚运会# 在浙江的念想又多了一个，好想去现场看东打球 ,Brenda-lllf,m,false,-1,0,2964,230,33,9,2022/02/05,00:01:49,0,1,1
https://m.weibo.cn/detail/4733336302126323,2920901490,#杭州亚运会# 按照冰墩墩这个趋势，我预计一下杭州亚运会周边也会🔥，要不要囤点 ,DRTFDG,f,false,-1,0,310,130,86,28,2022/02/05,02:19:38,0,2,1
https://m.weibo.cn/detail/4733579999842070,3987686931,聪明人已经卷起来了#杭州亚运会# ,Lasflores_,f,false,-1,0,1040,372,190,9,2022/02/05,18:28:00,0,4,4
