话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4907717934711059,7577720255,“浙里石榴红 共绘亚运梦”西藏那曲民族画长卷迎亚运作品将在亚运村博物馆展出并收藏#杭州亚运会# 那曲融媒的微博视频 ,那曲融媒,m,true,3,50,5155,108,2740,0,2023/06/01,07:09:59,16,27,38
https://m.weibo.cn/detail/4907732883474993,6214218257,百瑞源牵手杭州亚运会国际赛事，成功入选#杭州亚运会# 官方指定枸杞产品！ ,百瑞源郝向峰,m,true,0,0,386,92,453,0,2023/06/01,08:09:23,0,0,2
https://m.weibo.cn/detail/4907765753187014,1036713140,#一起冲亚#【#亚运吉祥物告诉你过安检需要注意啥# 】#杭州亚运会# 即将到来，亚运吉祥物教你如何做一名合格的观众。近日，各项测试赛密集进行中，杭州亚运会吉祥物琮琮、莲莲、宸宸“三小只”也来到“小莲花”现场观看2023全国软式网球锦标赛，与观众一起排队、过安检、检票……快来看看观众通过安检口需要注意哪些问题吧！#亚运吉祥物冲冲冲# 杭州2022年亚运会的微博视频 （杭州2022年亚运会）,杭州网,f,true,3,50,182471,506,200.4万,48,2023/06/01,10:20:00,0,0,1
https://m.weibo.cn/detail/4907760729197668,2434311670,杭州亚运会倒计时114天！#千岛湖100种玩法# #杭州亚运会# ,千岛湖旅游,f,true,1,0,33645,288,175万,47,2023/06/01,10:00:02,0,0,0
https://m.weibo.cn/detail/4907782057231845,1992767137,亚运三宝--宸宸、琮琮、莲莲在「浙江朱炳仁铜雕艺术博物馆」拜师学艺卖萌打铜。#朱炳仁铜##杭州亚运会# ,朱军岷,m,true,0,0,1570,96,2.7万,13,2023/06/01,11:24:47,0,1,2
https://m.weibo.cn/detail/4907777346770581,1959758091,#杭州亚运会# 联华华商集团携手浙江太古，一道倡导“文明出行迎亚运，交通安全我先行”。#纯悦安全守护计划#亚运会 ,联华华商集团,m,true,2,50,3257,373,3.2万,28,2023/06/01,11:06:04,0,2,4
https://m.weibo.cn/detail/4907805608509847,7789808511,KPL#杭州亚运会# 亚运会名单7月份发公告，可是今天才六一不过名单说是最近会定下来 ,王者冲浪小姨妈,f,false,-1,0,3554,159,18.8万,0,2023/06/01,12:58:21,0,2,9
https://m.weibo.cn/detail/4907805457514646,7614192910,南京Hero久竞#2023高考倒计时##杭州亚运会##2023kpl夏季赛# hero，我祝你比赛顺利，你祝我高考成功上岸行不行 ,旅行的七七Q,f,false,-1,0,28,54,4,0,2023/06/01,12:57:45,0,18,24
https://m.weibo.cn/detail/4907820903831305,5450506518,快去亚运文旅领10w张门票！一共有三期！第一期:6月1日-6月10日zfb搜【亚运PASS】，礼包内容看第三张图！！！#杭州亚运会# 杭州·亚运村 ,杭城吃喝玩乐,f,true,0,0,18803,337,49.3万,34,2023/06/01,13:59:09,0,2,3
https://m.weibo.cn/detail/4907815460667933,7838073399,#”韵味杭州“动感地带杯电子竞技全国邀请赛# 6月1日下午赛程英雄联盟项目  BO1小组循环赛 14:00 - 16:00  A组、B组第二轮小组赛19:00 - 21:00  A组、B组第三轮小组赛杭州2022年亚运会#杭州亚运会##杭州亚运会测试赛# @杭州2022年亚运会 ,韵味杭州电子竞技全国邀请赛,m,true,2,50,65,11,729,0,2023/06/01,13:37:30,1243,482,6950
