楼主ID,评论者ID,话题内容,评论内容,评论者昵称,评论者性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,评论日期,评论时间,回复量,点赞量
3117839437,5878659096,#杭州亚运会# 每次看到这三娃都会想起网友评论：这TM谁设计的同问 杭州 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/9/01,21:12:00,0,0
3926440898,5878659096,杭州亚运会概念：杭州园林、杭州解百、中装建设、浙江建投、三江购物、金陵体育、曼卡龙、汉嘉设计等涨幅居前。消息面上，第19届亚运会将于9月23日在浙江杭州开幕。#杭州亚运会##股市##A股# ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/9/01,21:09:19,0,0
3205295640,5878659096,【探营杭州亚运会、亚残运会主媒体中心】9月1日，杭州亚运会、亚残运会主媒体中心举行媒体开放日活动，各功能区首次亮相。（钱晨菲）#杭州亚运会##探营##亚运会主媒体中心9月18日正式运行# 中新浙里的微博视频 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/9/01,22:53:52,0,0
6119714250,7571092364,俞元泰 #中国男排##俞元泰# 且行且忘且随风，且行且看且从容九月#杭州亚运会#见！ ,,撩人暴风骤雨屋,f,False,-1,0,1057,116,16,0,2023/09/01,2023/9/02,17:37:08,0,0
6119714250,7444369730,俞元泰 #中国男排##俞元泰# 且行且忘且随风，且行且看且从容九月#杭州亚运会#见！ ,霸气,纪丹迪爱祖国的蓝天,f,True,0,0,99,280,2.1万,0,2023/09/01,2023/9/10,01:37:40,0,1
6119714250,3938827390,俞元泰 #中国男排##俞元泰# 且行且忘且随风，且行且看且从容九月#杭州亚运会#见！ ,杭运会见不到了 我们西安奥资见。,不小祖宗_,f,False,-1,0,50,74,99,44,2023/09/01,2023/9/03,09:15:35,0,0
6119714250,5762999670,俞元泰 #中国男排##俞元泰# 且行且忘且随风，且行且看且从容九月#杭州亚运会#见！ ,帅爆了，一定要身体健康！,评论罗伯特,f,True,0,0,14,12,29.9万,4,2023/09/01,2023/9/02,00:11:21,0,1
5845658515,5090040428,#杭州亚运会##亚运会##亚运会门票#  想问一下中国男篮如果晋级的话，10.4这场半决赛是下午四点那场还是晚上八点那一场 ,直接买决赛！,heelt7,f,False,-1,0,90,78,293,35,2023/09/01,2023/9/02,00:19:55,7,0
5845658515,5845658515,#杭州亚运会##亚运会##亚运会门票#  想问一下中国男篮如果晋级的话，10.4这场半决赛是下午四点那场还是晚上八点那一场 ,顶顶,Han1259,m,False,-1,0,19,165,49,4,2023/09/01,2023/9/28,20:31:49,2,0
5845658515,2586119423,#杭州亚运会##亚运会##亚运会门票#  想问一下中国男篮如果晋级的话，10.4这场半决赛是下午四点那场还是晚上八点那一场 ,在哪买票好哥们,吧啦啦啦啦呵呵呵,f,False,-1,0,103,305,298,28,2023/09/01,2023/9/05,08:18:17,2,0
5845658515,5845658515,#杭州亚运会##亚运会##亚运会门票#  想问一下中国男篮如果晋级的话，10.4这场半决赛是下午四点那场还是晚上八点那一场 ,upup,Han1259,m,False,-1,0,19,165,49,4,2023/09/01,2023/9/07,19:46:14,0,0
5845658515,5878659096,#杭州亚运会##亚运会##亚运会门票#  想问一下中国男篮如果晋级的话，10.4这场半决赛是下午四点那场还是晚上八点那一场 ,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/9/01,22:04:41,0,0
5845658515,5762999670,#杭州亚运会##亚运会##亚运会门票#  想问一下中国男篮如果晋级的话，10.4这场半决赛是下午四点那场还是晚上八点那一场 ,中国男篮，加油！,评论罗伯特,f,True,0,0,14,12,29.9万,4,2023/09/01,2023/9/01,23:04:55,0,0
7603323542,5090040428,#杭州亚运会# 太开心 ,男篮决赛你们在哪个位置呀,heelt7,f,False,-1,0,90,78,293,35,2023/09/01,2023/9/02,00:19:09,1,0
7843379514,5885386511,【球员介绍】香川县高校野球出身的北京猛虎队内野手——姓名：陆昀        @陆昀_YunLu 血液型：A型籍贯：福建南平   生日：97.02.07         身高体重：176/77位置：内野手     右投右打   国家队背号：2 喜欢的背号：2号，一直很有缘分打击类型：擅长中距离打击，拥有坚实的守备。身体素质高，由此可以做出美技防守。棒球经历：小学四年级时，看见有棒球俱乐部，感觉打棒球很有意思，接触后从此开始棒球之路。高中：琴平高校（香川）喜欢的球员：@梁培Bai 喜欢的球团：ソフトバンクホークス福冈软银鹰尊敬的人：铃木一朗趣味：飞镖棒球之外的特技：无喜欢的艺人：无喜欢的食物：烤肉喜欢的话语：夢叶うまで挑戦棒球人生中最开心的事情：2020年全国棒球锦标赛中打出了再见本垒打棒球人生中最不甘心的事情：在今年WBC世界棒球经典赛即将开赛前受伤个人特色：总是很有精神说说对亚运会的决心吧：想带上在WBC没能参与的份一起，在亚运会好好地大干一场！#亚运会##杭州亚运会##棒球# 专栏 · 北京猛虎队,我以为他是因为在日本长大所以中文讲得比较塑料，合着是因为是胡建人所以普通发塑料,柳家喬通州,f,False,-1,0,3375,110,108,14,2023/09/01,2023/9/01,23:34:19,2,7
7843379514,5688148948,【球员介绍】香川县高校野球出身的北京猛虎队内野手——姓名：陆昀        @陆昀_YunLu 血液型：A型籍贯：福建南平   生日：97.02.07         身高体重：176/77位置：内野手     右投右打   国家队背号：2 喜欢的背号：2号，一直很有缘分打击类型：擅长中距离打击，拥有坚实的守备。身体素质高，由此可以做出美技防守。棒球经历：小学四年级时，看见有棒球俱乐部，感觉打棒球很有意思，接触后从此开始棒球之路。高中：琴平高校（香川）喜欢的球员：@梁培Bai 喜欢的球团：ソフトバンクホークス福冈软银鹰尊敬的人：铃木一朗趣味：飞镖棒球之外的特技：无喜欢的艺人：无喜欢的食物：烤肉喜欢的话语：夢叶うまで挑戦棒球人生中最开心的事情：2020年全国棒球锦标赛中打出了再见本垒打棒球人生中最不甘心的事情：在今年WBC世界棒球经典赛即将开赛前受伤个人特色：总是很有精神说说对亚运会的决心吧：想带上在WBC没能参与的份一起，在亚运会好好地大干一场！#亚运会##杭州亚运会##棒球# 专栏 · 北京猛虎队,阳光开朗大男孩·陆,太白_野球一心,m,False,-1,0,486,219,249,9,2023/09/01,2023/9/02,14:21:33,2,2
7843379514,6415912880,【球员介绍】香川县高校野球出身的北京猛虎队内野手——姓名：陆昀        @陆昀_YunLu 血液型：A型籍贯：福建南平   生日：97.02.07         身高体重：176/77位置：内野手     右投右打   国家队背号：2 喜欢的背号：2号，一直很有缘分打击类型：擅长中距离打击，拥有坚实的守备。身体素质高，由此可以做出美技防守。棒球经历：小学四年级时，看见有棒球俱乐部，感觉打棒球很有意思，接触后从此开始棒球之路。高中：琴平高校（香川）喜欢的球员：@梁培Bai 喜欢的球团：ソフトバンクホークス福冈软银鹰尊敬的人：铃木一朗趣味：飞镖棒球之外的特技：无喜欢的艺人：无喜欢的食物：烤肉喜欢的话语：夢叶うまで挑戦棒球人生中最开心的事情：2020年全国棒球锦标赛中打出了再见本垒打棒球人生中最不甘心的事情：在今年WBC世界棒球经典赛即将开赛前受伤个人特色：总是很有精神说说对亚运会的决心吧：想带上在WBC没能参与的份一起，在亚运会好好地大干一场！#亚运会##杭州亚运会##棒球# 专栏 · 北京猛虎队,陆昀真的很阳光，感觉有这样的队友能调动全队的热情，非常喜欢这样的选手,山猫口嚼酒,m,False,-1,0,2316,782,294,9,2023/09/01,2023/9/02,18:12:36,1,1
7843379514,6142197518,【球员介绍】香川县高校野球出身的北京猛虎队内野手——姓名：陆昀        @陆昀_YunLu 血液型：A型籍贯：福建南平   生日：97.02.07         身高体重：176/77位置：内野手     右投右打   国家队背号：2 喜欢的背号：2号，一直很有缘分打击类型：擅长中距离打击，拥有坚实的守备。身体素质高，由此可以做出美技防守。棒球经历：小学四年级时，看见有棒球俱乐部，感觉打棒球很有意思，接触后从此开始棒球之路。高中：琴平高校（香川）喜欢的球员：@梁培Bai 喜欢的球团：ソフトバンクホークス福冈软银鹰尊敬的人：铃木一朗趣味：飞镖棒球之外的特技：无喜欢的艺人：无喜欢的食物：烤肉喜欢的话语：夢叶うまで挑戦棒球人生中最开心的事情：2020年全国棒球锦标赛中打出了再见本垒打棒球人生中最不甘心的事情：在今年WBC世界棒球经典赛即将开赛前受伤个人特色：总是很有精神说说对亚运会的决心吧：想带上在WBC没能参与的份一起，在亚运会好好地大干一场！#亚运会##杭州亚运会##棒球# 专栏 · 北京猛虎队,强棒！,非专业砸手套子,m,False,-1,0,7,96,3,1,2023/09/01,2023/10/08,14:33:28,0,0
6881597902,5878659096,【杭州亚运会临近，概念股一览！】#杭州亚运会#特许零售商：杭州解百、曼卡龙、元隆雅图特许生产商&amp;供应商：万事利、金陵体育、老板电器、味知香、法狮龙、祖名股份、祥源文旅、奥普家居服务商：华媒控股、经纬股份、舒华体育、浙文互联、中体产业、中青旅基建：中装建设、汉嘉设计、浙江建投、锋尚文化、亚厦股份,你好，你感兴趣的“杭州亚运会”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 杭州2022年亚运会,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/9/01,23:24:18,0,0
