话题链接,楼主ID,话题内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4950024054114558,1063150153,最近麦麦的话题很热，有人截他的微博评论里面有我的评论，对于这个评论我觉得我没有说错，裁判误判是允许的，但要在一定尺度内，不是所有误判我都接受，比如苏州东吴今年连续两场被误判，我完全不接受这样的误判，这样的裁判应该回笼先后重新考证，就和驾照一个意思；第二，麦麦到底为啥没有评上国际级？到底是不是英语不过关？也有说法说他没有英语方面的问题，最近忙#杭州亚运会# ，没有关心，就这样，回头去问问,宋承良,m,true,0,0,15582,873,70.9万,45,2023/09/26,00:59:24,0,9,4
https://m.weibo.cn/detail/4950023998802652,5948449067,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,卡哇伊椰子冰,f,false,-1,0,581,856,99,4,2023/09/26,00:59:11,0,0,0
https://m.weibo.cn/detail/4950023924352164,3916494483,#杭州亚运会# 我已为@captain龙 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,msj0226,f,false,-1,0,363,163,1,4,2023/09/26,00:58:53,0,0,0
https://m.weibo.cn/detail/4950023895515495,5134371585,#杭州亚运会# 我已为@全红婵 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,苦瓜不苦苦苦苦苦苦,f,false,-1,0,22,37,55,9,2023/09/26,00:58:46,0,0,0
https://m.weibo.cn/detail/4950023881883854,3548954063,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,GUO简遇,f,false,-1,0,6599,173,153,7,2023/09/26,00:58:42,0,0,0
https://m.weibo.cn/detail/4950023835484294,7258755568,李现#李现伊利品牌代言人# lx#伊利为中国电竞点亮亚运之光# 想和你说，今天的云和你，都十分可爱。李现@李现ing李现@李现ing #杭州亚运会# 伊利的微博视频 ,桔子的清晨,f,true,0,0,31345,783,803,9,2023/09/26,00:58:31,0,2,1
https://m.weibo.cn/detail/4950023815562239,6880163326,#杭州亚运会# 我已为@陈雨菲_CYF 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,NING_国羽nb版,f,true,0,0,3296,668,315,3,2023/09/26,00:58:27,0,1,0
https://m.weibo.cn/detail/4950023799047440,7062443426,#杭州亚运会# 我已为@王曼昱 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,日日曼立,f,false,-1,0,714,581,15,4,2023/09/26,00:58:23,0,0,0
https://m.weibo.cn/detail/4950023751076726,6652174793,#杭州亚运会# 我已为@王曼昱 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,Os-At-Nb-WMY,f,false,-1,0,518,124,18,4,2023/09/26,00:58:12,0,0,0
https://m.weibo.cn/detail/4950023740064177,7029671355,#杭州亚运会# 我已为@Eric-林高远 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,Enmasasory,m,false,-1,0,4283,399,4,4,2023/09/26,00:58:09,0,0,0
https://m.weibo.cn/detail/4950023727220605,6735313839,#杭州亚运会# 一起为中国亚运健儿加油助威！『亚运会运动员加油榜』亚运会运动员加油榜 ,小yan不爱吃香菜,f,false,-1,0,14,112,4,2,2023/09/26,00:58:06,0,0,2
https://m.weibo.cn/detail/4950023696810163,7462877396,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,用户7462877396,m,false,-1,0,256,233,3,0,2023/09/26,00:57:58,0,0,0
https://m.weibo.cn/detail/4950023668499587,5290665090,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,是快乐的蟹老板,f,true,0,2,13479,412,4773,16,2023/09/26,00:57:52,0,0,0
https://m.weibo.cn/detail/4950023651197004,2344108764,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,煤碳RM,f,false,-1,0,3071,239,141,14,2023/09/26,00:57:47,0,0,0
https://m.weibo.cn/detail/4950023647527923,7563558345,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,你头发乱了哟yo,f,false,-1,0,1482,71,23,0,2023/09/26,00:57:47,0,0,0
https://m.weibo.cn/detail/4950023625245352,6189162939,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,倔强不屈的chenjing,f,false,-1,0,13,857,21,4,2023/09/26,00:57:42,0,1,0
https://m.weibo.cn/detail/4950023622361525,7755101913,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,Sun太阳巴黎登顶,m,false,-1,0,241,21,1,0,2023/09/26,00:57:41,0,0,0
https://m.weibo.cn/detail/4950023549749636,6448146989,#杭州亚运会# 我已为@Eric-林高远 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,Cepgf,f,false,-1,0,2257,194,1,4,2023/09/26,00:57:24,0,0,0
https://m.weibo.cn/detail/4950023530612552,2644823483,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,SuhwuS,f,true,0,0,5321,412,1.4万,32,2023/09/26,00:57:19,0,0,0
https://m.weibo.cn/detail/4950023525630761,3876355603,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,发着光的小白球,f,false,-1,0,733,258,198,21,2023/09/26,00:57:18,0,1,0
https://m.weibo.cn/detail/4950023509639260,5274342252,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,浮光_Laluce,f,false,-1,0,22099,154,516,14,2023/09/26,00:57:13,0,0,0
https://m.weibo.cn/detail/4950023492599923,5183098577,#杭州亚运会# 我已为@全红婵 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,恩恩吧的世界,f,false,-1,0,109,658,42,9,2023/09/26,00:57:09,0,0,0
https://m.weibo.cn/detail/4950023471892044,5664995668,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,爱是哪儿是哪儿,f,true,0,0,7772,1855,16万,9,2023/09/26,00:57:05,0,4,3
https://m.weibo.cn/detail/4950023463241532,6781480626,#杭州亚运会# 王一博,CL流沙,f,false,-1,0,311,141,3,0,2023/09/26,00:57:03,0,0,0
https://m.weibo.cn/detail/4950023433356773,7833470892,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,小铃铛_668,m,false,-1,0,167,31,1,0,2023/09/26,00:56:56,0,0,0
https://m.weibo.cn/detail/4950023425753893,6989163649,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,saber仙贝01907,m,false,-1,0,666,206,55,4,2023/09/26,00:56:54,0,0,1
https://m.weibo.cn/detail/4950023411861145,6979995405,#杭州亚运会# 我已为@王曼昱 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,李小颖28902,f,false,-1,0,45,86,2,4,2023/09/26,00:56:51,0,0,0
https://m.weibo.cn/detail/4950023373587021,6102992455,#杭州亚运会# 我已为@胡明轩_ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,好大一坨肉ro,f,false,-1,0,2294,64,76,4,2023/09/26,00:56:42,0,0,0
https://m.weibo.cn/detail/4950023328760239,6079537848,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,大天狗啦啦啦啦啦,f,false,-1,0,2526,555,86,14,2023/09/26,00:56:31,0,1,0
https://m.weibo.cn/detail/4950023315915786,5788552961,#杭州亚运会# 我已为@杨力维Yic 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,超级无敌大可爱cxk,f,false,-1,0,1393,99,51,9,2023/09/26,00:56:28,0,1,0
https://m.weibo.cn/detail/4950023241205370,6482014984,#杭州亚运会# 我已为@全红婵 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,风轻云淡wjx,f,false,-1,0,2607,37,30,4,2023/09/26,00:56:10,0,0,0
https://m.weibo.cn/detail/4950023223115797,5712348605,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,紫豆莎包包,m,false,-1,0,490,93,4,4,2023/09/26,00:56:05,0,0,0
https://m.weibo.cn/detail/4950023178290702,2082200845,#杭州亚运会# 我已为@全红婵 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,刘楠溪-Calla,f,false,-1,0,410,667,211,16,2023/09/26,00:55:55,0,1,0
https://m.weibo.cn/detail/4950023126648352,7748475047,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,魅洁120,f,false,-1,0,609,183,1,0,2023/09/26,00:55:43,0,0,0
https://m.weibo.cn/detail/4950023071861111,7271788890,#杭州亚运会# 我已为@张之臻 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,内蒙的宇宝ya,m,false,-1,0,92,263,4,4,2023/09/26,00:55:30,0,0,2
https://m.weibo.cn/detail/4950023043024623,2095252841,大国格局！我专机接，叙利亚总统出席杭州亚运会。因为我们也淋过雨，总想为别人撑把伞！#杭州亚运会##亚运开幕式的桂花元素对杭州人意味着什么# 潇洒友A的微博视频 ,潇洒友A,m,true,0,2,247980,20000,63.2万,44,2023/09/26,00:55:23,18,7,31
https://m.weibo.cn/detail/4950023034635292,6655281561,#杭州亚运会# ！中国目前39枚金牌？！！太牛我说 ,葵花乐园的臭屁猪咪_,f,false,-1,0,8683,85,11,4,2023/09/26,00:55:21,0,1,0
https://m.weibo.cn/detail/4950022951536436,5752586511,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,肉肉的五花肉_,m,false,-1,0,4219,305,10,4,2023/09/26,00:55:01,0,0,0
https://m.weibo.cn/detail/4950022938690663,3071529033,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,深巷里的背影,f,false,-1,0,577,148,59,23,2023/09/26,00:54:58,0,0,0
https://m.weibo.cn/detail/4950022925059723,7866648260,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,小米36114,m,false,-1,0,117,58,5,0,2023/09/26,00:54:55,0,0,0
https://m.weibo.cn/detail/4950022871057014,1884905592,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,冰女士请你喝冰的茶,f,false,-1,0,8248,589,2099,32,2023/09/26,00:54:42,0,0,0
https://m.weibo.cn/detail/4950022845367737,5829041186,#杭州亚运会# 我已为@captain龙 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,RJK啵,f,true,0,0,35561,468,140,14,2023/09/26,00:54:36,0,0,0
https://m.weibo.cn/detail/4950022840910605,7479606312,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,莎莎独美,f,false,-1,0,110,70,4,0,2023/09/26,00:54:34,0,0,0
https://m.weibo.cn/detail/4950022808405224,6229388161,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,北纬72度2,m,false,-1,0,4641,313,83,14,2023/09/26,00:54:27,0,1,0
https://m.weibo.cn/detail/4950022796083537,5693937591,#杭州亚运会# 我已为@全红婵 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,爱咚咚的精神小华,f,false,-1,0,159,795,127,8,2023/09/26,00:54:24,0,1,24
https://m.weibo.cn/detail/4950022762530676,2036834693,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,我有月亮_呀,f,false,220,0,191,204,357,31,2023/09/26,00:54:16,0,0,0
https://m.weibo.cn/detail/4950022694633636,5782814393,#杭州亚运会# 我已为@赵睿rrrrrrr 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,TT太懒了吧,f,true,0,0,40,336,81,9,2023/09/26,00:53:59,0,1,2
https://m.weibo.cn/detail/4950022673401795,5517855751,#杭州亚运会# 我已为@李月汝不困 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,为嘛改不了昵称呢,f,false,-1,0,78,459,87,4,2023/09/26,00:53:55,0,0,2
https://m.weibo.cn/detail/4950022657148788,1956958465,#杭州亚运会# 我已为@全红婵 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,J八角,f,false,-1,0,167,46,29,34,2023/09/26,00:53:51,0,0,0
https://m.weibo.cn/detail/4950022601834571,3190641181,#杭州亚运会# 我已为@Eric-林高远 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,遇见zoyi,f,true,0,0,8312,196,787,34,2023/09/26,00:53:37,0,0,0
https://m.weibo.cn/detail/4950022556747053,1747191702,#杭州亚运会# 我已为@胡明轩_ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,朋友二号-SZ,m,false,-1,0,182,428,361,23,2023/09/26,00:53:27,0,0,0
https://m.weibo.cn/detail/4950022534988130,6804127747,#杭州亚运会# 我已为@王楚钦___ 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,期待有好事发生,m,false,-1,0,281,21,3,0,2023/09/26,00:53:21,0,0,1
https://m.weibo.cn/detail/4950022514018497,6774100839,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,黑发尤物love,f,false,-1,0,908,69,11,4,2023/09/26,00:53:17,0,1,0
https://m.weibo.cn/detail/4950022515589668,2947599817,#王一博亚运会霹雳舞宣传片领衔舞者# wyb#杭州亚运会# 人生的每个阶段，都需要一次热烈的瞬间。《热烈》献给不被看到的我们！@UNIQ-王一博 #王一博亚运会宋韵篇剧照# 电影热烈的微博视频 ,拽博是酷盖,f,true,0,2,33586,3151,1.4万,13,2023/09/26,00:53:17,0,109,11
https://m.weibo.cn/detail/4950022464210594,6715448746,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,Double柠檬劉,f,false,-1,0,50,178,7,4,2023/09/26,00:53:05,0,0,0
https://m.weibo.cn/detail/4950022447171782,1800302217,#杭州亚运会# 我已为@Eric-林高远 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,永远偏爱LinGY,f,false,-1,0,8453,762,181,14,2023/09/26,00:53:01,0,0,0
https://m.weibo.cn/detail/4950022351488930,7690882706,#杭州亚运会# 我已为@杨力维Yic 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,广东总冠军GD,f,false,-1,0,127,255,1,0,2023/09/26,00:52:38,0,0,0
https://m.weibo.cn/detail/4950022334449105,7600439694,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,用户7600439694,f,false,-1,0,457,82,1,0,2023/09/26,00:52:34,0,0,0
https://m.weibo.cn/detail/4950022287263163,7096351614,#杭州亚运会# 我已为@Eric-林高远 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,爱睡觉的我阿_,f,false,-1,0,2321,228,22,4,2023/09/26,00:52:23,0,1,0
https://m.weibo.cn/detail/4950022270485911,6507702397,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,北方姑娘加油123,f,false,-1,0,949,408,10,9,2023/09/26,00:52:19,0,1,0
https://m.weibo.cn/detail/4950022224610551,6981366708,#杭州亚运会# 我已为@杨舒予YSY 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,杨舒予的羊腿子,f,false,-1,0,149,197,22,4,2023/09/26,00:52:08,0,0,0
https://m.weibo.cn/detail/4950022212026601,6236686018,#杭州亚运会# 我已为@孙颖莎 送出亚运奖牌，一起参与为中国亚运健儿加油助威！亚运会运动员加油榜 ,鲁哥说高就高说瘦就瘦,m,false,-1,0,24,490,62,4,2023/09/26,00:52:04,0,1,0
https://m.weibo.cn/detail/4950022201017612,5292247563,围观#杭州亚运会#，一起为中国健儿加油助威 杭州亚运会赛程 ,uneplumeblanch,m,false,-1,0,30040,1050,198,14,2023/09/26,00:52:02,0,1,0
