楼主ID,评论者ID,话题内容,评论内容,评论者昵称,评论者性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,评论日期,评论时间,回复量,点赞量
6858261438,6665916335,汪顺#杭州亚运会# 顺哥加油！#顺流而上# 💦💦,優秀,Daidaidaiema,f,False,-1,0,4718,1298,1780,9,2023/09/01,2023/9/01,10:53:02,0,0
6406355678,6055710295,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,太美了宝宝,Nicoole_R,f,False,-1,0,6170,234,100,9,2023/09/01,2023/9/01,01:51:28,1,0
6406355678,5878659096,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,好久不见，我和小伙伴们都在杭州的超话社区等你，快点来看看吧，回家指路&gt;&gt;杭州,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/12/14,14:43:21,0,0
6406355678,5878659096,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,好久不见，我和小伙伴们都在杭州的超话社区等你，快点来看看吧，回家指路&gt;&gt;杭州,超话社区,m,True,7,0,22426,1140,2.4亿,39,2023/09/01,2023/9/01,00:43:07,0,0
6406355678,1728860841,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,此微博被杭州同城用户多次点击互动，帮更多小伙伴发现本地新鲜事和打卡地 。如何让我的微博在同城获得曝光？,微博同城,f,True,7,0,38993,2395,185.4万,47,2023/09/01,2023/9/04,08:11:05,0,0
6406355678,5646677595,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,美女可以带我进去吗,TANG_36160,m,False,-1,0,20,220,46,4,2023/09/01,2023/9/03,19:34:24,1,0
6406355678,7461346196,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,,贺润岩,m,False,-1,0,6,3,4042,0,2023/09/01,2023/9/03,12:44:51,0,0
6406355678,7339459911,Proud of Hangzhou🏟️🏅亚运会彩排第二场🔚杭州#亚运会##杭州亚运会倒计时30天##杭州亚运会# 杭州·杭州奥体博览城 ,辣辣对吗,遨游幻境,m,False,-1,0,7,32,3,0,2023/09/01,2023/9/01,14:42:51,0,0
7278698802,7480165687,马龙#杭州亚运会##美术联考# 九月了，我们都加油 ,一起加油,李子木xju,f,False,-1,0,162,196,11,0,2023/09/01,2023/9/01,07:24:31,0,0
